gene_symbol,log2FoldChange_all_24hrs_genes,log2FoldChange_all_48hrs_genes,log2FoldChange_all_72hrs_genes,log2FoldChange_all_96hrs_genes,log2FoldChange_all_CDK11i_genes
ILK,0.19640622661805143,0.18298967168049055,0.24424047241221514,0.3571923016121936,-0.4562547131797026
ILKAP,-0.09462841054846736,-0.18372810696818423,-0.1419001159068502,-0.13659262051094304,0.559351363619272
ILRUN,0.08713589879212044,-0.14558276768166598,-0.10779128993124897,0.004975120151721402,0.016801759598574762
ILRUN-AS1,-0.34501761397552433,-1.0659665945332335,-1.1956875731239118,-2.9488992439686412,-0.6535718310556434
ILVBL,-0.04053775607285637,-0.14225443296082654,-0.48002298359838597,-0.5979778629240319,-0.7472983508974068
IMMP1L,0.1211392394168827,-0.31027618206667457,-0.6152729703700235,-0.7165669671850041,0.11375629388441871
IMMP2L,0.2589250160582399,0.24458255697948378,-0.23745545949167515,0.2444136806046539,-0.49540896395936856
IMMT,0.15711280865502136,-0.13629980682769616,-0.4325326385299303,-0.3439098802435357,-0.04780659761186459
IMP3,-0.24224859736956342,-0.36819039005986226,0.0158720242284435,-0.05728116930834732,-0.029659009237561214
IMP4,0.10707373731027324,-0.305268769463541,-0.4566644019053643,-0.5422938172017946,-0.38405447921028574
IMPA1,-0.05313222684224648,-0.25480683380764513,-0.3089124751633069,0.10049353813667844,1.0200810022554965
IMPA2,-0.1433687519206686,-0.11236870303029282,-0.1314143499372815,-0.3555784758621258,-1.853064801937661
IMPACT,-0.5648884324549711,-0.417640524553792,-0.7765552477724738,-1.317528620170223,-1.2192035021508065
IMPDH1,0.27251663197361087,0.3047298163029911,0.5199203308587939,0.5595241160432345,-0.0014849386838648843
IMPDH2,0.26792703992076733,0.32323568697916827,0.2745334597820493,-0.09514233863384866,-1.2715232639803717
INAFM1,0.1272287603186835,0.16169325903103526,0.04804476528834036,0.23074918550186063,-0.21486715316228241
INAFM2,-0.6628378095343489,-0.692006135404992,-0.37315010946667043,-0.2580587666250514,-0.48160516288970723
INAVA,0.05337882790909259,0.22872764009568639,0.4877434707558062,-0.042634957311209164,-0.6702604206988225
INCENP,-0.10677914414306375,-0.7102798332338603,-1.6384411066693314,-1.638658704578957,0.1522560526207828
INF2,-0.021204276788776764,0.3526424941339217,0.22212411264141407,-0.11765229118680279,-0.896734707665717
ING1,-0.06818629171317696,-0.3189154608215279,-0.9093638639925324,-0.37517547470787854,0.021486671226172694
ING2,-0.21700189324382624,-0.5921873558843292,-0.4534878175867597,-0.5889678708940057,-0.9012693751362577
ING3,-0.08248266057862523,0.09032810568921257,-0.19949258160547553,0.04099390798575606,0.5288113041873354
ING4,0.21639992218244217,0.48248158492819804,0.2469652452309803,0.08267924081826454,0.0563313544429974
ING5,-0.1366535563373362,-0.07154867260299047,-0.27261695278870735,0.010506350556224564,-0.008747452065533144
INIP,0.48020790194822355,0.24598141079810656,0.16624615411112353,0.2772826269813465,0.16648184743150446
INKA1,0.01317399547269213,-0.27496508464021485,0.16170176565451472,0.7301126067090187,-0.6135227075582963
INKA2,-0.05270803905820665,0.719160750732373,2.1440927038642466,1.5288638913896084,-0.1420156611562722
INO80,0.30298686563085553,0.43556227219538296,0.4730974294636432,0.36097369594397644,1.060951671575346
INO80B,0.2874700114069145,0.11523922496754814,0.4900845020651429,-0.415045205673172,-1.160548689121886
INO80B-WBP1,-0.035976326692723874,-0.059572497505136796,0.12092813954240486,0.21042204950916715,0.1593766276917937
INO80C,0.01190681203773578,0.28141961782809954,0.07890451268628872,0.12287747528658466,0.58886888083935
INO80D,0.5878910397333679,0.9586108560810034,0.9453100783356734,0.9211311633816055,0.7094728203705125
INO80E,0.3113563683533615,0.42081110805270694,0.30836942986140764,0.32777096802364325,-0.5192707849947992
INPP1,0.07565619098846443,0.09458922095109829,0.45450552087073887,1.0245436994447845,0.5308313472584218
INPP4A,-0.4817128759865067,-0.054877294811229,0.08822284622278097,0.30058877974546877,0.06857142275543299
INPP4B,0.4463424173597068,0.6770495803929838,-0.1638740192499462,0.15455761805156543,0.1526812954343833
INPP5A,-1.4376606744461107,-2.621999325194745,-2.301132078652074,-1.6281883703047666,-0.47184978742834255
INPP5B,0.10707412730028544,0.06796240113712927,-0.20319039302854117,-0.16128280699891687,0.58931514981351
INPP5E,-0.5805727664623495,-0.3276382275690879,-0.0909815018914405,-0.01691665342263091,0.4700254298687878
INPP5F,0.20775625163402603,0.45271339408723954,0.24082219661094392,0.17951345146429226,0.2923628040263041
INPP5J,0.2018267115434839,0.3204423511607405,0.6707513106347995,1.3078048848729742,-0.1575357632019112
INPP5K,0.015582415061611414,0.44472007544335534,0.6614765511254117,0.7699349586778094,-0.5812529940176802
INPPL1,0.23012138958845352,0.311512309090232,0.3886869264354012,0.5736586562214918,-0.17203798054082484
INSIG1,0.3490686776714188,-0.6593911436917677,-0.9722428968146551,-0.9601773477868513,-0.7059169825029014
INSIG2,0.20340317469229655,0.13445199726964718,0.20673906650502882,0.13703004074086197,0.2447767993407721
INSR,-0.19108520565804823,-0.24199803363782169,-0.37840620013825915,-0.7857640170056578,-0.36797053479278224
INSYN1,-0.2324257143060946,-0.26397382882055376,0.04472687288219896,-0.6618738552978402,NA
INSYN2B,-0.7281776750464531,-0.569683198630753,-0.09725679834146551,1.2952957519573014,-0.9542598758379914
INTS1,0.10530454553533754,-0.530718343755043,-0.6278977883947632,-0.8277437872180631,-0.8662222311062927
INTS10,0.2147610332366121,0.11439899603461046,-0.10278686042279116,-0.07839567090357112,0.13659636436183506
INTS11,0.07626304818604351,-0.03041995762408196,-0.1441904513918086,-0.3128840506827167,-0.28554230232986744
INTS12,0.1793328733139778,-0.023354004038505773,-0.13751748622813523,0.04393623062123578,0.06964580098819063
INTS13,-0.6969120039818503,-1.320589430029407,-2.01413537606999,-1.5581407024467757,-0.1399896951536685
INTS14,0.05452486732567887,-0.09246689553054414,0.04657813211045478,0.2528751864350584,0.28209238088484084
INTS15,0.047711080945963324,-0.30773688503069235,-0.007195878329055424,0.13126407899160716,0.9320550400343716
INTS2,0.04019765462172901,0.3352258831445429,-0.11961789587025048,-0.07241871861167672,0.82271727495667335
INTS3,0.061886326310769645,-0.3058135759313989,-0.2742302458275959,-0.3052627289735393,0.19971309472749774
INTS4,0.6107631107611948,0.5817276538897874,0.7255661865185454,0.9033957230408842,0.08744007787942071
INTS5,-0.8214033400866165,-0.49797611049341467,-0.27141713869092543,-0.40251152828541287,-1.2296207147914946
INTS6,-0.07216065471267946,-0.0058852320836301,-0.2105277964352417,-0.10596653368250032,0.8793386445347043
INTS6-AS1,-0.19946706227703448,1.22265828379073,1.8303473664731553,2.5016615994828095,-0.8392206073561825
INTS6L,0.032001959674179986,0.8810073419236188,0.5522853465124279,0.7051834626229316,0.4452774217652462
INTS7,0.3039759347083363,0.542647524564906,0.7995111814126722,0.796721280434546,0.1501951173658978
INTS8,-0.6313182354765102,-0.44347395906724896,-0.4789146274849777,-0.2647201029874745,0.3872043188468796
INTS9,0.020083042763819607,-0.0017749290996212942,-0.1979637056185326,-0.024959241712018274,0.13921655658858054
INTU,-0.12976132150575578,0.031923977264554565,0.4219491641994148,0.3469947823621996,0.1225352017834439
INVS,-0.3806186984427959,-0.5939241455185259,-1.2057136925056169,-1.8791384842694474,-0.901091853030367
IP6K1,-8.879909333562858e-4,-4.596998319244911e-5,0.2386313289591709,0.40494715793519187,0.3597574895577371
IP6K2,-0.3957333097417096,-0.28330778700498527,-0.2229502935396967,0.2583366443078286,0.6517530390441214
IPMK,-0.18158411443759712,0.04239262658493357,-0.2924743686368506,0.17711255286639277,0.5822280819181849
IPO11,-0.13522429806998731,-0.5235774957140119,-0.5864764973008711,-0.751405411764145,0.47485640005662133
IPO11-LRRC70,-0.13522429806998731,-0.5235774957140119,-0.5864764973008711,-0.751405411764145,NA
IPO13,-0.2503749157708894,-0.3095658719342903,0.1058089137488989,0.2968247985333082,0.2993135122491372
IPO4,0.4872810496059976,-0.14033660393181246,-0.025024827920612374,-0.5736982455459219,-0.5309027638947543
IPO5,0.04258509615320516,-0.4745561256600204,-1.1149472163563707,-0.9503725833988209,0.07257086694462582
IPO7,0.18103129106583454,-0.01904882819061213,-0.5275514274016125,-0.47396089278463976,-0.111773305767467
IPO8,0.1165172087217813,0.3777773549449452,0.3320614348530548,0.26357342747556,0.05195109878858575
IPO9,0.029722962952018525,-0.3787326669373367,-0.49217200962654606,-0.7736796790968201,-0.5701148366643526
IPP,-0.08029163370112123,-0.24516189035122904,-0.15749923452527656,0.11521244500999225,-0.7344821334240176
IPPK,-0.12167017271875706,-0.2348366750255485,-0.12454631431584283,0.029177142435974746,0.991820432431028
IQCA1,-1.9386943376827144,-0.811125062991746,-0.16915796740586567,-0.22653828106167986,-1.7421498496942298
IQCB1,0.6323309234771256,0.5679972100611975,0.18278160398312251,0.9564701910152759,1.3599921544018787
IQCC,-0.837892089308907,-0.53171188150026,-0.26056260775259077,-0.48863244348783164,-0.034570111260720335
IQCD,-0.021705697649025753,-0.22386248885600107,-0.40338830928480796,-0.5289374137077383,-0.7821879747852397
IQCE,-0.4196865862204665,-0.27398100100091344,0.3634148886049317,0.5897285439374136,-0.040550045028575385
IQCG,-0.041316497466458386,-0.01578958952337733,0.5569276917296898,1.1050821892036806,0.19509772797141714
IQCH-AS1,-2.719861223973827,-2.0728228390585457,-1.7108662573641158,-1.5568071289773906,-0.03504007564374647
IQCJ-SCHIP1,0.30706677153967776,0.028424080532475814,0.021852501562517564,0.49305700117080226,NA
IQCK,0.13274946361307166,0.49911448076083376,1.0115931844827333,0.6297235579828688,-0.30978875890562174
IQGAP1,0.1687275972052488,0.43819821274267506,0.4866515750596926,0.32406031111448125,0.04096902674716976
IQGAP2,-0.01710794970969601,-0.13225127402244788,-1.2491501106494929,-0.8615834704762945,-0.1686475834739675
IQGAP3,0.09833429701302279,-0.601476377048876,-2.181354439566816,-1.9502384983595327,-1.3417581076371616
IQSEC1,-0.5626409825402905,-0.5030054039030378,-0.1441113365259147,-0.20702073442446792,-0.4074531471165445
IQSEC2,0.5586965375727094,1.6871781782056354,1.336696238209254,1.182876008224662,0.043554815975756805
IRAK1,-0.018988303704873036,-0.6186914398683653,-0.6230820290770134,-0.43887057712350364,-1.1963622310856437
IRAK1BP1,-0.4698719934784778,-1.8741888774581381,-1.9142263780474729,-1.839282819078759,-1.8685886395434579
IRAK2,1.0140654204200137,1.4039142531564388,1.4054748530721817,1.2186102899678857,1.1687811525010452
IRAK3,0.21060461454937884,0.4993381607033493,0.7978145058226102,0.3792811290088438,0.38204755818094766
IRAK4,-0.5309062261264929,0.23002392967257343,0.23187085244231848,0.10700027248440822,-0.5607308535725095
IREB2,0.04168707242385274,0.12957464928065868,0.2916496934585296,0.16694084523495684,0.34603852650479244
IRF1,0.45212610196122555,0.41432140985141497,0.8555265900420163,0.38054127188967507,0.11413127109487892
IRF2,0.2282905787013459,0.0948155911156967,0.3359370954571945,0.16879621274293782,-0.5842202607804803
IRF2BP1,-0.09554012100647519,-0.9361025005019087,-0.2423370758747443,-0.05683686656117315,0.312474300239507
IRF2BP2,-0.20848417960327448,0.35069040809716295,0.06917952864825162,0.34374466050900987,0.17212829879593786
IRF2BPL,-0.7952120030114073,-0.13450538132147077,-0.2801381502374596,-0.7197019086986164,-0.36828208975691806
IRF3,-0.6570987418928714,-0.20536585231999105,0.20186079035729917,-0.0342936351167063,-0.7441948932121765
IRF5,-0.014376480161227697,0.13738694977376287,0.36728095968208785,1.043291199944798,-0.3435818278982216
IRF7,0.10283368045219529,0.2845636658748568,0.002695490406345651,-0.262622955384795,-0.5537816388445523
IRF9,0.21913743220037019,1.0204703882577715,1.0064428520060769,1.1977570035243474,0.9412939151932312
IRGQ,-0.001601511950169038,-0.10769414408166736,0.3352481030804699,0.5976611474825461,-0.06731971753824627
IRS1,-0.45566537423746895,-0.9019297709239104,-0.125905034439742,-1.1223104784681075,-0.7540905531646772
IRS2,-0.1347277463313775,0.38893630963430753,0.15763185931978269,0.48947934709889146,0.7761003929198044
IRX1,0.11994228274166935,0.183249265523283,-0.16399663698343464,-0.3393990798966525,0.27968843076784344
IRX2,-0.017825308827422563,-0.24809879511611196,-0.370285705709834,-0.7118716030796334,0.4311365010222056
IRX3,-0.39725229186990313,-0.1780953726595766,-0.8957776217613052,-1.1825573174315678,-0.8448722122882114
IRX5,-0.1744798392165579,-0.40901443159149425,-0.24391001384025207,-0.12069805112758868,-0.46712605459972834
ISCA1,-0.3272082886146724,-0.5632916208469152,-0.375387972069653,-0.013815080746789953,-0.24125486862111992
ISCA2,-0.0580894198575526,0.0803723857720483,0.11896695597992056,-0.22019256102076581,-1.0414153605505867
ISCU,0.22742904012090076,0.28703046690598794,0.5014015368467439,0.5843845183541292,0.2674322507794432
ISG15,0.028869153350958812,1.1056900399721983,2.112041614063741,1.5764031236782254,-0.43250317717376563
ISG20,0.04036430357712767,1.1976833164846112,1.717270878384544,1.277128283396646,-1.5073171871997753
ISG20L2,-0.261810797570691,-0.5342442372701172,-0.2256436743758085,-0.17526679071728032,-0.28883524968467844
ISL1,-0.11281102968807223,-0.26206125378432343,0.14320805181709292,0.060957877119124725,0.22266765198670588
ISL2,0.1608878161487335,0.05586775743094365,-0.060160412646325996,NA,0.010565571879512124
ISOC1,-0.4442482310415364,-0.3546675307792861,-0.3883651357341829,-0.27035352096052334,-0.486644482607075
ISOC2,0.2021306969803947,0.28198688902045665,0.1510988884744989,0.35350773179255307,-1.0330166392979525
IST1,0.26002019289254474,0.24120273932247446,0.29615781049178624,0.3246440017079768,0.666912243761722
ISY1,0.1687964700816305,0.19169942364352102,0.3097986973563242,0.3878170838311686,0.6201046916089908
ISYNA1,0.010887313627767037,-0.11694016150701034,-0.6217842338832569,-0.5322359180884427,-0.3797914308382683
ITCH,-0.26231147514855024,-0.17178041197681918,-0.4887840704009199,-0.5563935293461919,0.5928298645678101
ITFG1,-0.7561086496767344,-0.927434971952344,-0.10524363498911234,-0.21244305025773969,-0.15686134741857025
ITFG2,0.37296344428486855,0.06624677589572935,0.4985985133916076,0.5125823349377869,-0.48362018846651983
ITGA1,-0.27481598674693103,-0.11915926726663777,-0.6503447853837387,-1.532461060835499,-0.9594853220884026
ITGA10,1.8482037907578808,3.02140557162272,3.762087633599728,3.421002798603068,1.5870941763765234
ITGA2,0.45790142201306205,1.4188468096680227,2.2247312287271255,1.9890976683303825,0.34323515078697836
ITGA3,0.3524520230464037,0.7335468903779832,0.4891270662841369,-0.4674861745483693,0.4847291748491759
ITGA4,-0.07886893917376704,-0.09476356748972622,-0.40584856462265056,-1.1510049804766416,-0.8060509165285784
ITGA5,0.013281047041058178,-0.04046886001467503,0.13733945125286437,0.2630058122582182,0.267498074191973
ITGA6,-0.5976992829202301,-0.8698843059247353,-0.8695172993917598,-0.1854981346493642,-0.8723897525709006
ITGA7,-0.020636652863141647,0.32043268906020145,0.4530155476357851,-0.11186691827701929,-0.6097538087995742
ITGA9,-0.24190820383741637,NA,-2.3827731393303564,NA,NA
ITGAE,0.31212569934415596,-0.14813343050446467,-0.01566574427534781,0.10636925359271092,-0.012095377194067497
ITGAV,-0.10557862189031098,-0.2422001256387594,-0.4276350888187347,-0.34124331359983423,0.4636578546638423
ITGAX,0.18972491520092877,1.7831747172225434,1.4724541681083736,1.2456752880650899,-0.8254394740199578
ITGB1,0.19811599193752608,0.15926888145660215,-0.08865836735714701,0.36076286000593394,0.3033862880150067
ITGB1-DT,0.1212856348107971,0.9893222706185864,1.696451822250725,1.9553347705519213,0.6887837257856734
ITGB1BP1,-0.24505208224394912,-0.5252555970144835,-0.5363231295004685,-0.4597223399229935,-0.8109004870052049
ITGB1BP2,0.3167598367678417,-0.45690066062528456,-0.6472006161457932,-1.3314010370902942,-0.21652495541949104
ITGB3BP,0.23896158427597536,-0.08938641754853795,-0.06406395573360013,-0.4604358964553347,-1.044240262252893
ITGB4,0.6674037641661718,2.3551836835204822,2.187560678789729,1.1890765382780655,-2.074288641737068
ITGB5,-0.11906653265135628,0.5351720458845545,0.5712994705591812,0.41315525150620447,0.10412819070614865
ITGB7,0.1650795536540588,2.172067498455378,4.631095352159049,1.6162646692548357,NA
ITGB8,-0.10253277664222064,-0.215351849576871,-0.8359864859467289,-1.2639377021680778,-0.19792246405743624
ITGBL1,0.9375243872272021,0.8359615706308675,0.5787055965880569,-0.014522698283259347,3.3919162873471844e-6
ITIH4,-2.91742278611306,-0.4398485944076708,-0.13565247750794365,-0.44378736636593796,-0.9494528273338034
ITM2B,-0.06809776711453307,0.013358067192657292,-0.13860289996012815,-0.2825938285294727,0.025686762947301073
ITM2C,0.30453774680022755,-0.10284280841215278,-0.05526411727557876,0.21091821242637637,0.0702098383027742
ITPA,0.37537164823811486,0.4821570743597062,0.8771892110611507,0.7924829693521731,-0.3381528392207754
ITPK1,0.2907467786879711,0.1101905347623622,0.16267261816870557,0.10634409224835917,-0.5436376646908994
ITPKA,-0.6338230753371981,-1.2259864977390125,-0.6436027179159279,-0.33879256941520014,0.5996024512357185
ITPKB,0.15731533656498867,0.5521443140978337,0.6676824700389411,0.007433092847962235,0.5628852878765768
ITPKC,-0.08041514441836517,-0.37894810665576906,0.11630829237601426,0.37405197340641066,0.6052935154386431
ITPR1,0.4170901260480578,1.479995262160797,1.0660055579426722,0.8805209379763338,0.8924371444540168
ITPR2,-0.014092609819515746,0.04419576370530695,-0.5302694506467363,-0.20475012731116504,-0.7006932392363661
ITPR3,0.2545788997575404,0.6270743477798689,0.6307668144411759,0.11168837947219441,-0.47806170420102534
ITPRID2,0.019757664802506195,0.1357845580175107,0.2086556949462496,0.10039605561514801,1.4473168285546434
ITPRIP,0.18729647894194568,-0.07371789765130886,0.4548671726428222,0.46857853003009375,0.9650220071027554
ITPRIPL1,0.05104833904640427,-0.25365495437195473,0.02007465678405408,-0.2884422708849576,-0.41815815395401573
ITPRIPL2,-1.0418411297378387,-0.025972446264661626,0.06508320043400408,0.34391947129882805,-0.6807868132588024
ITSN1,0.08317954988498277,0.6933256267734552,0.9295984302103046,0.7564491087290737,0.2128349394448458
ITSN2,0.20814076736857556,0.733758262268492,0.7541817189066619,0.5056762046250155,0.5787809771649984
IVD,-0.021443613816689966,-0.30204553042169924,-0.02864926568397712,-0.22174122711346833,-0.7721216433786221
IVNS1ABP,0.05949451199766103,-0.24359027114966608,-0.37853132921653265,0.3406096467008053,0.28077377443853063
IWS1,-0.2929001116386309,-0.7746762020864002,-0.6947812944292288,-0.3696684961990726,0.41222798124996096
IZUMO4,0.040467516990020894,-0.5705497508729392,-2.2160182791647487,-0.2602392711022479,-0.9169132460398169
JADE1,-0.09353391564826104,0.08299495576357048,-0.4100626869336638,-0.48584786809377684,-0.28887189521161677
JADE2,0.3619627362186418,0.543837309759557,-0.07896251652537595,-0.23192539655899713,0.10623175154645587
JADE3,0.1665096976227682,0.04432879557501747,0.08135016557741748,-0.016733255766884936,0.22206676302375677
JAG1,-0.08588511631739172,1.4001911969325707,1.1801190568570716,1.725957256293958,0.4723756518619355
JAG2,0.30008080481278415,0.5684967418872668,1.0042811045580469,0.8053398885659996,-0.2992314034605737
JAGN1,-1.1580537538796831,-1.1081000826147176,-0.7751642652329799,-0.4938207929397546,-0.8857419433968983
JAK1,0.18676737235057236,0.17694980246505454,0.18338401988466024,0.003912301781227354,0.11354768194048821
JAK2,0.00998784508194871,0.5814320164007278,0.8575196864103588,0.9735298878956985,0.6726113671297118
JAM2,-0.2768386219253697,-0.8794362544247556,-1.9207257000817224,-2.8853555447269037,-1.353145310511156
JAM3,0.264309724654302,-0.16406666397856226,-0.2972632245924072,-0.17816370614800714,0.25413154304099106
JARID2,0.05923339217796812,0.49309868793294165,0.6369125361845689,0.46993085425843695,0.2951857456006054
JAZF1,-0.06079588195611631,-0.12266353779067951,-0.006596095372606726,-0.5030479020530003,-0.24258827879111217
JDP2,0.31724317267379265,0.28625138096597763,-0.9474964504729552,0.10742057847739094,0.6451327346634632
JHY,-0.1624862377260597,-0.20238090616139026,-0.20958930540595447,-0.17669236296105448,0.06434813826483948
JKAMP,0.0335543499045136,0.10411440650482379,0.509215811772117,0.6580754114395503,0.1475215033501887
JMJD1C,0.4624049620826181,0.9375424440283985,0.8268500232577083,0.8926935831567131,1.5657437826549558
JMJD1C-AS1,-0.32145497428163533,-0.39683122333020754,-1.1301208816015367,-1.867574457533516,-0.6662525589174532
JMJD4,-0.35277334072192257,-1.1351989549298747,-0.6720349235110797,-0.9135710572386652,-1.7212731335912572
JMJD6,0.3179419658822896,0.02933257566523385,0.5919323374982091,0.5732945262382453,0.9972103168314433
JMJD7-PLA2G4B,-0.07597763420777992,-0.021208438574597893,-0.020245201932642017,-0.1846015663377624,-1.4106738714113016
JMJD8,0.1347428985204464,-0.30086200163032195,-1.0871813509345958,-1.2612891613471842,-0.5601594070809462
JMY,0.05158253171997601,0.5794699108929839,0.15717461497575644,0.747605041682564,0.6451526247969412
JOSD1,-1.153372805656665,-0.15133927882894688,0.05307749905487081,0.21269986213542327,-0.32197529735915226
JOSD2,-1.1466085247148858,-1.3474566276684312,-1.48426336239205,-1.390128560693158,-1.8686618421042287
JPH1,-1.0059045596220249,-1.5145146395543088,-2.0902271410175244,-2.542539613639319,-2.0052038662873826
JPH2,0.09595565415074198,0.17845937105297982,0.35366763816355695,2.029643666083966,1.654246741205031
JPH4,0.0784132254962509,0.24883413916272465,0.1308443581910089,0.3548702307942891,-0.949811987714539
JPT1,-0.09516671732693668,-0.7590739667459233,-1.017463374017586,-0.6824974539224475,-0.5145390474594991
JPT2,-0.259300464386335,-0.5779901320485766,-0.6161693522625421,-0.7963022585915412,-0.8490854052426318
JPX,-0.16094370867046512,0.12403653175243642,0.02642943341022161,-0.00836767934528464,0.20716537786568462
JRK,0.4385941977485028,0.3041292323268421,0.14662583132544846,-0.571134806131485,0.136254566036952
JRKL,1.0100032150640512,0.4312963854860006,0.26260579630480824,0.42832997499573405,0.24808365078031724
JSRP1,0.04254859576692398,NA,NA,NA,0.08178270284787217
JTB,0.2846300057588412,0.053485033142589955,0.1747344279574547,0.0674184253408302,-0.35764670459825487
JUN,0.20711882049181102,-0.37858453870161285,-0.6384012559777973,-0.23328178658616816,-0.13838911345038618
JUNB,0.17961819841448182,0.8691493318577411,0.4368639380210763,0.6198069256530254,0.554266486432009
JUND,-1.0936708967129236,-0.39937395985750673,-0.11144211267113925,0.5490196263636791,-0.37596653993635276
JUP,0.745973402310485,1.5714154635952502,1.4566741855863188,0.7720690045880343,-0.6490717085341762
KANK1,0.044302163253328544,-0.01901829131679248,0.06480468263747731,0.353899527401481,-0.14687242026610225
KANK2,-0.08122705118623708,0.5922461174139195,0.6336822752840957,-0.2910920380862451,-0.6783509831489614
KANSL1,0.36440359750498197,0.3617447068776089,0.41853696071101193,0.11926856171413078,1.0673768947659439
KANSL1L,-0.1078245172887571,-0.44377555950675523,-0.7591730805244671,-0.3221198524530175,-0.5214017285552945
KANSL2,0.4163097365133079,0.06083673794747613,0.10495543100211545,0.1540990614734685,0.9013791841433029
KANSL3,0.4888651343924046,0.5833171170355,0.5128484378860115,0.4843211119761111,0.48903037443191205
KANTR,0.35503787695183553,1.052994507039802,0.36310596221331704,0.326831249503868,-0.860211257019683
KARS1,0.23085733601080072,0.23195724634421444,0.008741595722392359,0.03651477128423956,0.26799263246505634
KAT14,-0.9195253834806872,-0.755371953520474,-0.23131762788769802,0.004000765536226417,-1.6270340655572784
KAT2A,0.21103853240158027,0.03753612944761682,0.46178444336789204,0.1876438155339772,-0.4503703517687755
KAT2B,-0.026485918827328647,0.544129567022125,0.26051456124527916,0.3962694269197144,0.07456686664618908
KAT5,0.043455944905466164,0.2689844517727751,0.0014293135249730945,0.09972353769040412,0.8219580127584787
KAT6A,0.1360425787312308,0.30319395330092025,0.13599463785635085,0.10954108400410612,1.0104199122842719
KAT6B,0.22902345279297975,0.3443361145668801,0.20616184335033777,-0.09339040604155,0.022891857310252884
KAT7,0.09073447663212787,0.025418111675839343,-0.030488409909586373,-0.05006524754474539,0.5736674795295384
KAT8,-0.20881254318527756,-0.15942730130989544,-0.049276094049704476,0.0369874796774357,0.0870589206977204
KATNA1,0.7462801008845104,0.477729355132844,0.4475975033042464,0.5039091457438055,0.34001137269729875
KATNAL1,-0.046682029701594886,-0.5892780937132691,-0.5277164372788385,-0.4768603556316838,-0.6372432578046927
KATNAL2,-1.5864944039411104,-1.3660978668848456,-1.6913424822895766,-0.7354873543040895,-0.8324407252098877
KATNB1,-0.193162699770415,-0.6995486178904108,-1.2769147767468216,-0.9380424948389311,-0.95759799660703
KATNBL1,-0.14704674192643055,-0.33927392296247777,-0.3282508210445511,-0.04482725295249236,-0.4013043605662574
KATNIP,-0.3674177681336469,0.11785211459329689,0.16212379654589182,0.16668012891618814,-0.9184678050644618
KAZALD1,-0.24078053789555187,-0.03560874994889995,-0.007531497583436537,0.47268558980910885,-0.62996266087312
KAZN,0.046316771571355796,0.5441063654034277,-0.07560610670930633,0.5498946423696544,-0.4921496844736204
KBTBD11,-0.0902122561066574,-0.1806713619967856,-0.5548790958025677,-0.5774917211968129,-0.25499119080620797
KBTBD2,0.3932858844920952,0.4914342055502299,0.42423302419684317,0.4539171837313572,0.2904701044505326
KBTBD3,-0.4375863915690417,-0.019662480726965435,-0.2480954739375116,-0.38304694920674454,-0.5269944451508706
KBTBD4,-0.09079128410710711,-0.2999156652932131,-0.06389953330298503,-0.5913656504446407,-0.17614257959624377
KBTBD6,0.06335920386977248,-0.3019291604630338,-0.23086342995571754,0.1799250980195596,0.3068319532524538
KBTBD7,-0.09937951192253622,-0.1332349114199802,-0.01909774376016674,-0.4546174954225015,0.32788943687660477
KBTBD8,0.05663735207976,0.01280506929389506,-0.07174492209709611,0.3051169259996806,1.762018192307352
KCMF1,0.0680530437053894,-0.07690553337962398,-0.32969594547970477,-0.22879621835930636,0.5103937520863223
KCNA2,0.11720591064007341,-0.21397552193563624,NA,NA,NA
KCNAB1,0.07638033330191735,0.26180727436454027,NA,0.44386935586735105,-0.19640603009394667
KCNAB2,-1.6156680423594914,-0.4839974855364245,0.951226213631739,0.7959981282202238,-1.4997405622988704
KCNAB3,0.2873187117848,0.362732505055742,0.9179512070314003,0.29691953947860705,0.1457056383569673
KCNC3,-0.13155430007936092,NA,NA,NA,NA
KCNC4,-1.8137556674354116,-0.7553256662039906,-0.8185218466453341,-0.7488535890264699,-1.0948421982599037
KCND1,0.02840101293503842,0.3934368018118654,1.03675377252421,1.216379370264813,-0.2971080547173778
KCNE5,0.16278111002619364,-0.08040280934036059,0.019521899519994276,NA,0.0645980700483325
KCNG1,-0.3160285891278676,0.7911209939118609,-0.5905563992825533,0.4976130081177449,-0.6537557363143536
KCNH2,-0.0496465616311241,-0.03444552064879749,0.9890424196915272,0.3156668183849134,-0.43046277709655506
KCNH3,-0.1526418288537795,0.03204199342462135,0.1333550144443157,0.203040108282434,-1.772596764901899
KCNIP2,0.10269455179135167,-0.22675226377492796,0.07728156283304162,-0.035235022159448154,-0.1124916396983969
KCNIP3,-0.11612438853491383,-0.20353026497027002,0.08587107110469124,-0.7232027477201511,-0.29214909708937375
KCNJ11,-0.20508254279819094,0.027731559709376602,-0.6417089612465755,-0.6519361622279639,-0.559122561928816
KCNJ14,-1.551581400937142,-0.7526203187385984,-0.3006986871954481,0.3672646982765139,1.043984650811633
KCNJ5-AS1,-0.061677958106800435,0.2760996011108569,0.16466784810730012,-0.266916711712437,NA
KCNJ6,-0.1934880741456761,0.11761874276779875,0.2022101461667905,0.21662806358690595,0.6611403958746038
